专业名称,课程号
测控技术与仪器,100041064
光电信息与智能感测,100041068
光电信息科学与工程,100041068
光电信息与智能感测,100041068
光电信息科学与工程,100041073
光电信息科学与工程,100041073
光电信息科学与工程,100041073
光电信息科学与工程,100041073
光电信息科学与工程,100041073
测控技术与仪器,100041073
测控技术与仪器,100041073
光电信息科学与工程,100041073
光电信息科学与工程,100041073
光电信息科学与工程,100041075
光电信息科学与工程,100041075
光电信息科学与工程,100041075
光电信息科学与工程,100041075
光电信息科学与工程,100041075
光电信息科学与工程,100041075
光电信息科学与工程,100041075
光电信息科学与工程,100041075
测控技术与仪器,100041075
测控技术与仪器,100041075
光电信息科学与工程,100041076
光电信息科学与工程,100041076
光电信息科学与工程,100041076
光电信息科学与工程,100041076
测控技术与仪器,100041076
光电信息科学与工程,100041076
光电信息科学与工程,100041076
光电信息科学与工程,100041076
测控技术与仪器,100041076
测控技术与仪器,100041077
光电信息科学与工程,100041077
光电信息科学与工程,100041077
光电信息科学与工程,100041077
光电信息科学与工程,100041077
光电信息科学与工程,100041077
光电信息科学与工程,100041077
测控技术与仪器,100041077
光电信息科学与工程,100041078
光电信息科学与工程,100041078
光电信息科学与工程,100041078
光电信息科学与工程,100041078
光电信息科学与工程,100041078
智能感知工程,100041102
航空宇航与智能飞行器技术,100041102
智能感知工程,100041103
智能感知工程,100041104
智能感知工程,100041105
航空宇航与智能飞行器技术,100041105
智能感知工程,100041106
智能感知工程,100041107
智能感知工程,100041112
智能感知工程,100041114
智能感知工程,100041119
智能感知工程,100041121
航空宇航与智能飞行器技术,100041121
智能感知工程,100041133
智能感知工程,100041134
光电信息与智能感测,102040004
光电信息科学与工程,102040004
光电信息与智能感测,102040004
光电信息与智能感测,102040004
智能感知工程,102040004
光电信息科学与工程,106041054
光电信息科学与工程,106041054
光电信息科学与工程,106041054
光电信息科学与工程,106041054
电子信息实验班,100050217
电子信息实验班,100050217
电子信息工程,100050217
电子信息工程,100050217
电子信息工程,100050223
电子信息工程,100050223
机械电子工程,100051293
探测制导与控制技术,100051293
机械电子工程,100051293
探测制导与控制技术,100051293
机械电子工程,100051293
机械电子工程,100051293
机械电子工程,100051293
探测制导与控制技术,100051293
机械电子工程,100051293
探测制导与控制技术,100051293
机械电子工程,100051293
机械电子工程,100051293
未来精工技术,100053377
电子信息工程,100053377
电子信息实验班,100053377
未来精工技术,100057404
电子信息实验班,100057404
电子信息实验班,100057404
电子信息实验班,100057404
电子信息实验班,100057404
电子信息实验班,100057404
电子信息实验班,100057404
网络空间安全类,100058410
网络空间安全类,100058410
未来精工技术,100058410
电子信息工程,100058410
电子信息实验班,100058410
电子科学与技术,101053202
电子科学与技术,101053202
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052316
电子信息实验班,103052317
电子信息实验班,103052317
电子信息实验班,103052317
电子信息实验班,103052317
电子信息实验班,103052317
电子信息实验班,103052317
电子信息实验班,103052317
电子信息实验班,103052317
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
电子信息实验班,103053209
网络空间安全类,103053213
网络空间安全类,103053213
网络空间安全类,103053213
电子信息工程,103053314
电子信息工程,103053314
电子信息工程,103053314
电子信息工程,103053314
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息实验班,103057312
电子信息工程,105052002
电子信息工程,105052002
未来精工技术,105052002
电子信息工程,105052002
未来精工技术,105052002
电子信息工程,105052002
电子信息工程,105052002
电子信息工程,105052002
未来精工技术,105057001
未来精工技术,105057001
电子信息工程,105057002
电子信息工程,105057002
电子信息工程,105057002
电子信息工程,105057002
自动化,100061101
自动化,100061101
李泽湘双创特色班,100061104
李泽湘双创特色班,100061105
自动化,100062106
自动化,100062106
生物医学工程,100062106
机器人工程,100062106
航空宇航与智能飞行器技术,100062106
自动化,100062106
电气工程及其自动化,100062106
自动化,100062106
自动化,100062107
自动化,100062107
自动化,100062107
机器人工程,100062107
智能无人系统技术,100062108
智能机电系统,100062108
智能装备技术,100062108
机电类,100062108
智能装备技术特色班,100062108
机电类,100062108
材料成型及控制工程,100062108
电子封装技术,100062108
材料科学与工程,100062108
材料科学与工程,100062108
材料成型及控制工程,100062108
自动化,100062111
自动化,100062111
未来精工技术,100062111
机器人工程,100062112
光电信息与智能感测,100062113
光电信息与智能感测,100062113
光电信息科学与工程,100062113
光电信息与智能感测,100062113
自动化,100062168
电气工程及其自动化,100062168
自动化,100062168
自动化,100062168
电气工程及其自动化,100062168
自动化,100062168
自动化,100062168
机器人工程,100062168
自动化,100062202
电气工程及其自动化,100062204
自动化,100062204
生物医学工程,100062204
航空宇航与智能飞行器技术,100062204
自动化,100062204
自动化,100062204
自动化,100062204
机器人工程,100062204
自动化,100062204
自动化,100062204
自动化,100062204
未来精工技术,100062204
机电类,100062205
电子封装技术,100062205
材料成型及控制工程,100062205
材料科学与工程,100062205
材料科学与工程,100062205
材料成型及控制工程,100062205
智能无人系统技术,100062205
智能机电系统,100062205
智能装备技术,100062205
机电类,100062205
智能装备技术特色班,100062205
自动化,100062206
电气工程及其自动化,100062206
自动化,100062206
自动化,100062206
机器人工程,100062206
机器人工程,100062207
光电信息与智能感测,100062208
光电信息与智能感测,100062208
光电信息与智能感测,100062208
光电信息科学与工程,100062208
光电信息与智能感测,100062208
电气工程及其自动化,100062232
电气工程及其自动化,100063110
自动化,100063133
未来精工技术,100063133
电气工程及其自动化,100063141
自动化,100063142
自动化,100063142
自动化,100063142
机器人工程,100063142
自动化,100063142
自动化,100063143
自动化,100063143
机器人工程,100063143
自动化,100063143
自动化,100063143
自动化,100063145
自动化,100063145
自动化,100063145
自动化,100063145
电气工程及其自动化,100063165
自动化,100063173
未来精工技术,100063173
自动化,100063175
未来精工技术,100063175
自动化,100063176
未来精工技术,100063176
机器人工程,100063177
电气工程及其自动化,100063206
电气工程及其自动化,100063206
自动化,100063207
未来精工技术,100063207
自动化,100063207
机器人工程,100063207
自动化,100063207
自动化,100063207
自动化,100063208
电气工程及其自动化,100063208
自动化,100063208
自动化,100063209
自动化,100063209
自动化,100063209
自动化,100063209
自动化,100063209
机器人工程,100063209
自动化,100063209
自动化,100063209
自动化,100063209
未来精工技术,100063209
自动化,100063209
电气工程及其自动化,100063212
电气工程及其自动化,100063212
自动化,100063237
机器人工程,100063237
自动化,100063237
自动化,100063237
机器人工程,100063238
自动化,100063238
自动化,100063238
自动化,100063238
电气工程及其自动化,100063242
自动化,100063245
电气工程及其自动化,100063245
自动化,100063245
自动化,100063245
机器人工程,100063245
自动化,100063251
自动化,100063251
自动化,100063251
机器人工程,100063251
自动化,100063251
自动化,100063253
机器人工程,100063254
自动化,101062103
机械电子工程,101062104
自动化,101062104
机械电子工程,101062104
自动化,101062106
自动化,101062121
自动化,101062205
机械电子工程,101062222
自动化,101062222
机械电子工程,101062222
机械电子工程,101063107
自动化,101063107
机械电子工程,101063107
自动化,101063109
自动化,101063110
自动化,101063111
自动化,102063139
自动化,102063139
自动化,102063139
自动化,102063139
机器人工程,102063139
电气工程及其自动化,102063139
电气工程及其自动化,102063139
自动化,103063112
自动化,103063112
自动化,103063112
自动化,103063112
自动化,103063112
机器人工程,105062201
机器人工程,105062202
自动化,105063181
自动化,105063181
未来精工技术,105063181
徐特立英才班,100070006
徐特立英才班,100070006
徐特立英才班,100070006
未来精工技术,100070006
未来精工技术,100070006
协和医班,100070006
智能无人系统技术,100070006
智能装备技术特色班,100070006
物质科学与新材料班,100070006
智能动力与新能源班,100070006
徐特立英才班,100070006
徐特立英才班,100070006
工业设计,100070010
产品设计,100070010
产品设计,100070010
工业设计,100070010
化学,100070017
应用化学-机械工程,100070017
化学类-化学菁英班,100070017
化学类-化学菁英班,100070017
化学,100070017
应用物理学,100070017
量子信息科学,100070017
物联网工程,100070019
数据科学与大数据技术,100070019
数据科学与大数据技术,100070019
法学-人工智能,100070019
人工智能,100070019
生物技术-人工智能,100070019
生物技术-人工智能,100070019
人工智能,100070019
人工智能-工商管理,100070019
自动化,100070019
数据科学与大数据技术,100070019
计算机科学与技术,100070019
物联网工程,100070020
计算机科学与技术,100070020
法学-人工智能,100070020
人工智能,100070020
生物技术-人工智能,100070020
生物技术-人工智能,100070020
人工智能,100070020
人工智能-工商管理,100070020
智能制造与智能车辆精英班,100070024
智能制造与智能车辆精英班,100070024
智能制造与智能车辆精英班,100070024
智能制造与智能车辆,100070024
智能无人系统技术,100070024
机械工程-德语,100070024
智能制造与智能车辆精英班,100070024
徐特立英才班,100070024
徐特立英才班,100070024
徐特立英才班,100070024
未来精工技术,100070024
未来精工技术,100070024
协和医班,100070024
智能装备技术特色班,100070024
物质科学与新材料班,100070024
智能动力与新能源班,100070024
生物医学工程,100070024
智能无人系统技术,100070024
德语-机械工程,100070024
生物医学工程,100070024
生物医学工程,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
徐特立英才班,100070024
徐特立英才班,100070024
设计学类,100070025
设计学类,100070025
工业设计,100070025
工业设计,100070025
会计学,100070025
经济管理试验班,100070025
经济管理试验班,100070025
社会科学试验班,100070025
社会科学试验班,100070025
协和医班,100070027
智能无人系统技术,100070027
徐特立英才班,100070027
未来精工技术,100070027
智能装备技术特色班,100070027
物质科学与新材料班,100070027
智能动力与新能源班,100070027
法学-人工智能,100071004
电子与计算机工程,100071004
计算机科学与技术,100071007
未来精工技术,100071007
物联网工程,100071007
计算机科学与技术,100071007
计算机科学拔尖班,100071007
计算机科学与技术,100071007
计算机科学与技术,100071007
计算机科学与技术,100071007
计算机科学与技术,100071007
数据科学与大数据技术,100071007
数据科学与大数据技术,100071007
生物技术-人工智能,100071007
人工智能-工商管理,100071007
人工智能,100071007
人工智能,100071007
数据科学与大数据技术,100071007
计算机科学与技术,100071007
计算机科学与技术,100071015
计算机科学与技术,100071015
计算机科学拔尖班,100071015
未来精工技术,100071015
计算机科学与技术,100071015
物联网工程,100071015
数据科学与大数据技术,100071015
数据科学与大数据技术,100071015
人工智能-工商管理,100071015
人工智能,100071015
生物技术-人工智能,100071015
生物技术-人工智能,100071015
人工智能,100071015
人工智能-工商管理,100071015
软件工程,100071015
软件工程,100071015
机械工程,100071015
机械工程,100071015
航空航天工程,100071015
数据科学与大数据技术,100071015
计算机科学与技术,100071015
计算机科学与技术,100071015
智能制造与智能车辆,100071015
智能制造工程,100071015
物联网工程,100072201
计算机科学与技术,100073003
计算机科学与技术,100073003
物联网工程,100073003
数据科学与大数据技术,100073003
数据科学与大数据技术,100073003
计算机科学拔尖班,100073003
计算机科学与技术,100073003
人工智能,100073003
未来精工技术,100073003
人工智能,100073003
数据科学与大数据技术,100073003
计算机科学与技术,100073003
物联网工程,100073014
计算机科学与技术,100074103
计算机科学与技术,100074103
计算机科学拔尖班,100074103
计算机科学与技术,100074103
物联网工程,100074103
数据科学与大数据技术,100074103
数据科学与大数据技术,100074103
计算机科学与技术,100074103
数据科学与大数据技术,100074103
计算机科学与技术,100074104
物联网工程,100074104
计算机科学与技术,100074104
计算机科学与技术,100074104
数据科学与大数据技术,100074104
数据科学与大数据技术,100074104
计算机科学拔尖班,100074104
计算机科学与技术,100074104
数据科学与大数据技术,100074104
计算机科学与技术,100074301
物联网工程,100074301
计算机科学与技术,100074301
计算机科学与技术,100074301
数据科学与大数据技术,100074301
数据科学与大数据技术,100074301
计算机科学拔尖班,100074301
软件工程,100074301
计算机科学与技术,100074301
数据科学与大数据技术,100074301
软件工程,100074301
计算机科学与技术,100074304
物联网工程,100074304
计算机科学与技术,100074304
计算机科学与技术,100074304
数据科学与大数据技术,100074304
数据科学与大数据技术,100074304
计算机科学拔尖班,100074304
计算机科学与技术,100074304
数据科学与大数据技术,100074304
人工智能,100074311
未来精工技术,100074311
人工智能,100074311
人工智能,100074311
人工智能,100074312
未来精工技术,100074312
人工智能,100074312
生物技术-人工智能,100074312
人工智能,100074312
人工智能-工商管理,100074312
金融科技,100074313
人工智能-工商管理,100074313
人工智能,100074313
生物技术-人工智能,100074313
未来精工技术,100074313
生物技术-人工智能,100074313
人工智能,100074313
人工智能-工商管理,100074313
生物技术-生物科学,100074313
计算机科学拔尖班,100074314
未来精工技术,100074314
人工智能,100074314
生物技术-人工智能,100074314
人工智能,100074314
人工智能-工商管理,100074314
计算机科学与技术,100074322
物联网工程,100074322
计算机科学与技术,100074322
计算机科学与技术,100074322
法学-人工智能,100074322
数据科学与大数据技术,100074322
数据科学与大数据技术,100074322
人工智能,100074322
计算机科学拔尖班,100074322
生物技术-人工智能,100074322
人工智能,100074322
人工智能-工商管理,100074322
计算机科学与技术,100074322
数据科学与大数据技术,100074322
生物技术-生物科学,100074322
法学-人工智能,100074323
人工智能,100074323
生物技术-人工智能,100074323
人工智能,100074323
人工智能-工商管理,100074323
生物技术-生物科学,100074323
计算机科学与技术,100074326
人工智能,100074326
计算机科学与技术,100074326
计算机科学与技术,100074326
数据科学与大数据技术,100074326
计算机科学拔尖班,100074326
未来精工技术,100074326
人工智能,100074326
计算机科学与技术,100074326
机械工程,100074326
机械工程,100074326
法学-人工智能,100074326
数据科学与大数据技术,100074326
生物技术-人工智能,100074326
软件工程,100074326
人工智能-工商管理,100074326
数据科学与大数据技术,100074326
生物技术-生物科学,100074326
软件工程,100074326
法学-人工智能,100074327
人工智能,100074327
生物技术-人工智能,100074327
未来精工技术,100074327
人工智能,100074327
人工智能,100074336
未来精工技术,100074336
人工智能,100074336
法学-人工智能,100074341
法学-人工智能,100074342
计算机科学与技术,100074801
计算机科学与技术,100074801
计算机科学拔尖班,100074801
计算机科学与技术,100074801
信息管理与信息系统-英语,100074801
数据科学与大数据技术,100074801
数据科学与大数据技术,100074801
信息管理与信息系统,100074801
信息管理与信息系统,100074801
数据科学与大数据技术,100074801
数据科学与大数据技术,100076101
数据科学与大数据技术,100076101
数据科学与大数据技术,100076101
计算机科学与技术,100076101
计算机科学与技术,100076103
未来精工技术,100076103
计算机科学与技术,100076103
计算机科学拔尖班,100076103
计算机科学与技术,100076103
物联网工程,100076103
数据科学与大数据技术,100076103
数据科学与大数据技术,100076103
人工智能,100076103
人工智能-工商管理,100076103
人工智能,100076103
生物技术-人工智能,100076103
生物技术-人工智能,100076103
人工智能,100076103
人工智能-工商管理,100076103
生物技术-生物科学,100076103
数据科学与大数据技术,100076103
计算机科学与技术,100076103
计算机科学与技术,100076104
计算机科学与技术,100076104
计算机科学与技术,100076104
数据科学与大数据技术,100076104
数据科学与大数据技术,100076104
数据科学与大数据技术,100076104
计算机科学与技术,100076104
计算机科学与技术,100076105
计算机科学与技术,100076105
计算机科学与技术,100076105
数据科学与大数据技术,100076105
数据科学与大数据技术,100076105
计算机科学拔尖班,100076105
计算机科学与技术,100076105
数据科学与大数据技术,100076105
计算机科学与技术,100076105
计算机科学与技术,100076202
计算机科学拔尖班,100076202
计算机科学与技术,100076202
计算机科学与技术,100076202
计算机科学与技术,100076202
计算机科学与技术,100076203
计算机科学拔尖班,100076203
计算机科学与技术,100076203
计算机科学与技术,100076203
计算机科学与技术,100076203
计算机科学与技术,100076203
物联网工程,100076203
网络空间安全类,100076203
网络空间安全类,100076203
计算机科学与技术,100076215
物联网工程,100076215
计算机科学与技术,100076215
法学-人工智能,100076215
数据科学与大数据技术,100076215
数据科学与大数据技术,100076215
人工智能,100076215
计算机科学拔尖班,100076215
生物技术-人工智能,100076215
未来精工技术,100076215
软件工程,100076215
人工智能,100076215
计算机科学与技术,100076215
数据科学与大数据技术,100076215
软件工程,100076215
计算机科学与技术,100076222
计算机科学与技术,100076222
数据科学与大数据技术,100076222
数据科学与大数据技术,100076222
计算机科学拔尖班,100076222
软件工程,100076222
计算机科学与技术,100076222
数据科学与大数据技术,100076222
软件工程,100076222
计算机科学与技术,100076225
计算机科学与技术,100076225
数据科学与大数据技术,100076225
数据科学与大数据技术,100076225
人工智能,100076225
计算机科学拔尖班,100076225
软件工程,100076225
人工智能,100076225
计算机科学与技术,100076225
数据科学与大数据技术,100076225
软件工程,100076225
计算机科学与技术,100076226
物联网工程,100076226
计算机科学与技术,100076226
数据科学与大数据技术,100076226
计算机科学拔尖班,100076226
数据科学与大数据技术,100076226
计算机科学与技术,100076226
数据科学与大数据技术,100076226
计算机科学与技术,100076226
计算机科学与技术,100081042
计算机科学拔尖班,100081042
未来精工技术,100081042
计算机科学与技术,100081042
物联网工程,100081042
数据科学与大数据技术,100081042
数据科学与大数据技术,100081042
计算机科学与技术,100081042
人工智能,100081042
人工智能,100081042
计算机科学与技术,100081042
数据科学与大数据技术,100081042
计算机科学与技术,100081042
软件工程,100081042
软件工程,100081042
法学-人工智能,100081042
人工智能-工商管理,100081042
人工智能-工商管理,100081042
软件工程,100081043
软件工程,100081043
软件工程,100081043
物联网工程,100081049
软件工程,100081049
软件工程,100081049
软件工程,100081049
软件工程,100081050
软件工程,100081050
软件工程,100081051
软件工程,100081051
软件工程,100081051
物联网工程,100081052
计算机科学与技术,100081052
数据科学与大数据技术,100081052
数据科学与大数据技术,100081052
数据科学与大数据技术,100081052
计算机科学与技术,100081052
软件工程,100081052
软件工程,100081052
软件工程,100081052
软件工程,100081062
软件工程,100081062
机械工程,100081063
机械工程,100081063
自动化,100081063
数据科学与大数据技术,100081063
数据科学与大数据技术,100081063
计算机科学与技术,100081063
数据科学与大数据技术,100081063
计算机科学与技术,100083018
计算机科学拔尖班,100083018
软件工程,100083018
软件工程,100083018
软件工程,100083018
软件工程,100083019
软件工程,100083019
软件工程,100083020
软件工程,100083020
软件工程,100085042
软件工程,100085042
数据科学与大数据技术,100085042
数据科学与大数据技术,100085042
数据科学与大数据技术,100085042
计算机科学与技术,100085042
软件工程,100085052
软件工程,100085052
软件工程,100085055
软件工程,100085055
计算机科学与技术,100085057
数据科学与大数据技术,100085057
数据科学与大数据技术,100085057
计算机科学拔尖班,100085057
软件工程,100085057
数据科学与大数据技术,100085057
软件工程,100085057
计算机科学与技术,100086018
计算机科学与技术,100086018
计算机科学拔尖班,100086018
软件工程,100086018
计算机科学与技术,100086022
计算机科学与技术,100086022
计算机科学拔尖班,100086022
计算机科学与技术,100086022
数据科学与大数据技术,100086022
数据科学与大数据技术,100086022
软件工程,100086022
计算机科学与技术,100086022
数据科学与大数据技术,100086022
软件工程,100086022
计算机科学与技术,100086027
计算机科学与技术,100086027
数据科学与大数据技术,100086027
数据科学与大数据技术,100086027
人工智能,100086027
计算机科学拔尖班,100086027
软件工程,100086027
人工智能,100086027
计算机科学与技术,100086027
数据科学与大数据技术,100086027
软件工程,100086027
数据科学与大数据技术,100086035
数据科学与大数据技术,100086035
软件工程,100086035
数据科学与大数据技术,100086035
软件工程,100086035
数据科学与大数据技术,101070026
计算机科学与技术,101070026
国际经济与贸易,101070026
国际经济与贸易,101070026
机械工程,101080081
机械电子工程,101080081
机械工程,101080081
自动化,101080081
航空航天工程,101080081
自动化,101080081
机械电子工程,101080081
数据科学与大数据技术,101080081
计算机科学与技术,101080081
材料类,100090003
材料科学与工程,100090003
物质科学与新材料班,100090003
材料类,100090003
材料类,100090003
材料类,100090003
材料类,100090003
材料类,100090003
材料类,100090003
材料类,100090004
材料科学与工程,100090004
物质科学与新材料班,100090004
材料类,100090004
材料类,100090005
材料科学与工程,100090005
材料类,100090005
材料类,100090005
材料类,100090005
材料类,100090005
材料类,100090005
物质科学与新材料班,100090005
材料类,100090006
材料类,100090006
材料类,100090006
材料类,100090006
材料类,100090006
材料类,100090006
材料类,100090006
材料科学与工程,100090006
物质科学与新材料班,100090006
新能源材料与器件,100090010
材料科学与工程,100090010
物质科学与新材料班,100090010
材料成型及控制工程,100090010
材料成型及控制工程,100090010
材料化学,100090010
材料科学与工程,100090010
电子封装技术,100090010
高分子材料与工程,100090010
新能源材料与器件,100090010
电子封装技术,100090011
材料科学与工程,100090011
材料科学与工程,100090011
材料成型及控制工程,100090011
材料成型及控制工程,100090011
高分子材料与工程,100090013
材料化学,100090013
新能源材料与器件,100090013
新能源材料与器件,100090013
材料化学,100090014
新能源材料与器件,100090014
新能源材料与器件,100090014
高分子材料与工程,100090014
物质科学与新材料班,100090017
物质科学与新材料班,100090018
材料化学,100091110
物质科学与新材料班,100091110
材料化学,100091216
徐特立英才班,100091224
工程力学,100091224
协和医班,100091224
金融科技,100091224
徐特立英才班,100091224
生物医学工程,100091224
物质科学与新材料班,100091224
材料化学,100091225
材料化学,100091234
材料成型及控制工程,100092116
物质科学与新材料班,100092116
材料成型及控制工程,100092116
材料成型及控制工程,100092119
电子封装技术,100092119
物质科学与新材料班,100092119
材料成型及控制工程,100092119
电子封装技术,100092119
电子封装技术,100093103
物质科学与新材料班,100093103
电子封装技术,100093120
电子封装技术,100093210
高分子材料与工程,100094107
物质科学与新材料班,100094107
高分子材料与工程,100094209
高分子材料与工程,100094210
材料科学与工程,100095112
材料科学与工程,100095112
物质科学与新材料班,100095112
材料科学与工程,100095113
材料科学与工程,100095113
物质科学与新材料班,100095113
新能源材料与器件,100096110
新能源材料与器件,100096110
物质科学与新材料班,100096110
新能源材料与器件,100096110
新能源材料与器件,100096110
物质科学与新材料班,100096110
社会科学试验班,100220006
社会科学试验班,100220006
社会科学试验班,100220032
社会科学试验班,100220032
社会科学试验班,100220032
社会科学试验班,100222101
社会科学试验班,100222101
社会科学试验班,100222101
社会工作,100222106
社会工作,100222108
社会工作,100222112
社会工作,100222115
社会工作,100222116
社会工作,100222126
社会工作,100222128
社会工作,100222129
社会工作,100222131
社会工作,100222135
社会工作,100222138
社会工作,100222140
社会工作,100222141
社会工作,100222227
社会工作,100222231
社会工作,100223104
经济学,100223104
社会科学试验班,100610026
社会科学试验班,100610026
社会工作,102222127
理学与材料,99901427
生物技术-生物科学,99901427
社会科学试验班,99901427
社会科学试验班,99901427
社会科学试验班,99901427
社会科学试验班,99901427
社会科学试验班,99901427
社会科学试验班,99901427
能源化学工程,100101004
化学工程与工艺,100101005
能源化学工程,100101006
能源化学工程,100101007
制药工程,100101011
应用化学-机械工程,100101012
应用化学,100101012
化学工程与工艺,100101013
化学工程与工艺,100101014
化学工程与工艺-工商管理,100101014
制药工程,100101015
制药工程,100101016
化学工程与工艺,100101016
能源化学工程,100101016
化学工程与工艺,100101017
化学工程与工艺,100101018
化学工程与工艺-工商管理,100101018
能源化学工程,100101020
制药工程,100101020
化学工程与工艺,100101021
化学工程与工艺,100101022
能源化学工程,100101022
化学工程与工艺-工商管理,100101022
能源化学工程,100101023
化学工程与工艺,100101023
化学工程与工艺-工商管理,100101023
能源化学工程,100101024
化学工程与工艺,100101024
化学工程与工艺-工商管理,100101024
化学工程与工艺,100101027
制药工程,100101031
化学工程与工艺,100101031
化学工程与工艺-工商管理,100101031
能源化学工程,100101031
化工与制药类,100101032
化工与制药类,100101032
化学工程与工艺-工商管理,100101032
化工与制药类,100101039
化工与制药类,100101039
化学工程与工艺-工商管理,100101039
能源化学工程,100101040
化学工程与工艺,100101041
制药工程,100101043
制药工程,100101044
化学工程与工艺,100101044
能源化学工程,100101044
能源化学工程,100101046
能源化学工程,100101047
能源化学工程,100101048
制药工程,100101054
化学工程与工艺,100101054
能源化学工程,100101055
能源化学工程,100101056
制药工程,100101057
化学工程与工艺,100101058
制药工程,100101061
制药工程,100101064
徐特立化学班,100101065
化学,100101065
化学,100101065
应用化学,100101065
化工与制药类,100101066
化工与制药类,100101066
化学工程与工艺-工商管理,100101066
制药工程,100101069
制药工程,100101070
制药工程,100101071
制药工程,100101072
制药工程,100101073
制药工程,100101075
制药工程,100101076
能源化学工程,100101077
能源化学工程,100101079
化学工程与工艺,100101080
制药工程,100101081
化学工程与工艺,100101081
化学工程与工艺,100101082
化工与制药类,100101083
化学工程与工艺-工商管理,100101083
化工与制药类,100101083
化工与制药类,100101083
制药工程,100101089
化学工程与工艺,100101091
化学工程与工艺,100101092
能源化学工程,100101093
化学工程与工艺,100101094
化学工程与工艺-工商管理,100101094
制药工程,100101095
能源化学工程,100101096
能源化学工程,100101096
化学工程与工艺,100101097
制药工程,100101098
化学工程与工艺-工商管理,100101104
智能制造与智能车辆精英班,100190003
智能制造与智能车辆精英班,100190003
智能制造与智能车辆精英班,100190003
航空航天工程,100190003
飞行器动力工程,100190003
智能制造与智能车辆精英班,100190003
智能制造与智能车辆精英班,100190003
机械工程-德语,100190003
智能制造与智能车辆精英班,100190003
智能制造与智能车辆精英班,100190003
智能制造与智能车辆精英班,100190003
智能制造与智能车辆精英班,100190003
智能制造与智能车辆精英班,100190003
智能制造与智能车辆,100190003
智能制造与智能车辆精英班,100190003
智能无人系统技术,100190003
生物技术,100190016
生物技术,100190016
生物技术-生物科学,100190017
生物技术,100190017
生物技术,100190017
生物技术-人工智能,100190017
生物技术,100190017
生物技术-人工智能,100190017
材料类,100190026
材料类,100190026
生物技术,100190026
材料科学与工程,100190026
生物技术-人工智能,100190026
生物技术-人工智能,100190026
生物技术,100190026
物质科学与新材料班,100190026
生物技术,100190027
生物技术,100190027
材料类,100190027
生物技术-人工智能,100190027
生物技术-人工智能,100190027
物质科学与新材料班,100190027
材料类,100190027
材料科学与工程,100190027
材料类,100190027
材料类,100190027
材料类,100190027
材料类,100190027
材料类,100190027
化工与制药类,100191003
化工与制药类,100191003
化工与制药类,100191003
化学工程与工艺-工商管理,100191003
应用化学-机械工程,100191003
化学类-化学菁英班,100191003
徐特立英才班,100191005
工程力学,100191005
徐特立英才班,100191005
徐特立英才班,100191005
徐特立英才班,100191005
徐特立英才班,100191005
未来精工技术,100191005
未来精工技术,100191005
徐特立英才班,100191005
徐特立英才班,100191005
生物医学工程,100191005
物质科学与新材料班,100191005
智能动力与新能源班,100191005
化学,100191007
化学,100191007
化学,100191008
化学,100191008
化学,100191008
应用化学,100191021
应用化学,100191022
徐特立化学班,100191024
化学,100191024
化学,100191024
应用化学,100191024
应用化学-机械工程,100191025
化学类-化学菁英班,100191025
化学,100191029
化学,100191029
徐特立化学班,100191031
化学,100191031
应用化学,100191035
化学,100191037
化学,100191037
徐特立化学班,100191038
化学,100191038
徐特立化学班,100191038
化工与制药类,100191039
化工与制药类,100191039
化学工程与工艺-工商管理,100191039
应用化学-机械工程,100191039
化学类-化学菁英班,100191039
化学,100191040
化学类-化学菁英班,100191040
徐特立化学班,100191041
徐特立化学班,100191042
化学,100191042
徐特立化学班,100191043
化学,100191043
徐特立化学班,100191044
化学,100191044
徐特立化学班,100191045
化学,100191045
徐特立化学班,100191046
化学,100191046
应用化学,100191047
化学,100191047
化工与制药类,100191048
化学工程与工艺-工商管理,100191048
化工与制药类,100191048
化工与制药类,100191048
化工与制药类,100191059
化工与制药类,100191059
化工与制药类,100191059
化工与制药类,100191059
化工与制药类,100191059
化学工程与工艺-工商管理,100191059
应用化学-机械工程,100191062
化学类-化学菁英班,100191062
化学,100191062
化学类-化学菁英班,100191062
化学,100191063
化学,100191063
徐特立化学班,100191066
化学,100191066
应用化学-机械工程,100191070
应用化学,100191070
应用化学-机械工程,100191075
化学类-化学菁英班,100191075
化学,100191077
化学,100191077
应用化学-机械工程,100191079
化学,100191079
应用化学,100191079
化学,100191080
徐特立化学班,100191082
化学,100191082
化学,100191082
徐特立化学班,100191083
化学,100191083
应用化学,100191083
化学,100191084
